日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-13,159629,富国中证1000ETF,0.15%,0.05%,3.365,3.1924,≥ 60日均线,,0.1464,0.1325,0.0278,
2026-02-13,562590,华夏中证半导体材料设备主题ETF,0.50%,0.10%,1.927,1.7418,≥ 60日均线,,0.1717,0.1501,0.0432,
2026-02-13,589010,华夏上证科创板人工智能ETF,0.50%,0.10%,1.639,1.4598,≥ 60日均线,,0.0923,0.0803,0.0241,
2026-02-13,560050,汇添富MSCI中国A50互联互通ETF,0.50%,0.10%,1.034,1.0485,< 60日均线,,0.0292,0.0379,-0.0174,
2026-02-13,159559,景顺长城国证机器人产业ETF,0.50%,0.10%,1.439,1.3779,≥ 60日均线,,0.0426,0.0415,0.0023,
2026-02-13,159780,南方中证科创创业50ETF,0.50%,0.10%,0.93,0.9244,≥ 60日均线,,0.0553,0.0651,-0.0196,
2026-02-13,159623,博时成渝经济圈ETF,0.15%,0.05%,1.036,1.0292,≥ 60日均线,,0.0283,0.0347,-0.0126,
2026-02-13,159985,华夏饲料豆粕期货ETF,0.50%,0.10%,2.0,1.9712,≥ 60日均线,,0.0057,0.0037,0.004,
2026-02-13,560350,摩根中证A50ETF,0.15%,0.05%,1.269,1.2746,< 60日均线,下穿60日均线,0.0208,0.027,-0.0124,
2026-02-13,561330,国泰中证有色金属矿业主题ETF,0.50%,0.10%,2.219,2.0033,≥ 60日均线,,0.2348,0.2087,0.0522,
2026-02-13,516780,华泰柏瑞中证稀土产业ETF,0.50%,0.10%,1.999,1.8211,≥ 60日均线,,0.1382,0.1323,0.0119,
2026-02-13,511010,国泰上证5年期国债ETF,0.15%,0.05%,140.845,140.4355,≥ 60日均线,,-0.0769,-0.1231,0.0924,
2026-02-13,588800,华夏上证科创板100ETF,0.15%,0.05%,1.532,1.4008,≥ 60日均线,,0.1024,0.0913,0.0222,
2026-02-13,560090,汇添富中证全指证券公司ETF,0.50%,0.10%,1.259,1.2923,< 60日均线,,-0.0009,0.0082,-0.0183,
2026-02-13,159307,博时中证红利低波100ETF,0.15%,0.05%,1.073,1.0746,< 60日均线,下穿60日均线,0.0006,0.0025,-0.0037,
2026-02-13,159959,银华中证央企结构调整ETF,0.15%,0.05%,1.656,1.5999,≥ 60日均线,,0.041,0.0353,0.0115,
2026-02-13,511270,海富通上证10年期地方政府债ETF,0.15%,0.05%,117.934,117.316,≥ 60日均线,,0.0833,-0.0126,0.1919,
2026-02-13,510150,招商上证消费80ETF,0.50%,0.10%,0.552,0.5595,< 60日均线,,-0.0012,0.0017,-0.0058,
2026-02-13,512670,鹏华中证国防ETF,0.30%,0.10%,1.007,0.9095,≥ 60日均线,,0.0604,0.0455,0.0299,
2026-02-13,159232,南方中证全指自由现金流ETF,0.15%,0.05%,1.327,1.2811,≥ 60日均线,,0.0551,0.052,0.0062,
2026-02-13,159235,大成中证全指自由现金流ETF,0.15%,0.05%,1.344,1.2906,≥ 60日均线,,0.0589,0.0544,0.0089,
2026-02-13,159998,天弘中证计算机ETF,0.50%,0.10%,1.107,1.045,≥ 60日均线,,0.0311,0.0267,0.0089,
2026-02-13,159339,银华中证A500ETF,0.15%,0.05%,1.245,1.2116,≥ 60日均线,,0.0452,0.0458,-0.0012,红转绿
2026-02-13,589720,国泰上证科创板创新药ETF,0.50%,0.10%,0.881,0.9224,< 60日均线,,,,,
2026-02-13,588380,富国中证科创创业50ETF,0.50%,0.10%,0.95,0.9451,≥ 60日均线,,0.057,0.067,-0.0199,
2026-02-13,516640,富国中证芯片产业ETF,0.50%,0.10%,1.19,1.1105,≥ 60日均线,,0.075,0.0714,0.0073,
2026-02-13,159852,嘉实中证软件服务ETF,0.50%,0.10%,0.926,0.9039,≥ 60日均线,,0.0193,0.0168,0.0049,
2026-02-13,513550,华泰柏瑞中证港股通50ETF,0.50%,0.10%,1.173,1.1803,< 60日均线,下穿60日均线,0.0183,0.023,-0.0094,
2026-02-13,159967,华夏创成长ETF,0.50%,0.10%,0.612,0.6213,< 60日均线,,0.0266,0.0321,-0.011,
2026-02-13,516510,易方达中证云计算与大数据主题ETF,0.15%,0.05%,1.884,1.7514,≥ 60日均线,,0.1217,0.1133,0.0168,
2026-02-13,515700,平安中证新能源汽车产业ETF,0.15%,0.05%,2.514,2.4667,≥ 60日均线,,0.1316,0.1548,-0.0464,
2026-02-13,563880,汇添富中证A500ETF,0.15%,0.05%,1.275,1.2409,≥ 60日均线,,0.0461,0.0467,-0.0013,红转绿
2026-02-13,159876,华宝有色金属ETF,0.50%,0.10%,1.133,1.0322,≥ 60日均线,,0.051,0.0196,0.0628,
2026-02-13,159625,嘉实国证绿色电力ETF,0.50%,0.10%,1.203,1.2029,≥ 60日均线,,0.0085,0.0112,-0.0054,
2026-02-13,561360,国泰中证油气产业ETF,0.50%,0.10%,1.442,1.2761,≥ 60日均线,,0.0876,0.0628,0.0496,
2026-02-13,159110,万家深证AAA科技创新公司债ETF,0.15%,0.05%,100.865,100.3066,≥ 60日均线,,,,,
2026-02-13,159272,富国国证机器人产业ETF,0.50%,0.10%,0.961,0.9176,≥ 60日均线,,,,,
2026-02-13,511160,国债ETF东财,0.15%,0.05%,101.34,101.034,≥ 60日均线,,0.221,0.2077,0.0266,
2026-02-13,159133,天弘中证细分化工产业主题ETF,0.50%,0.10%,,,,,,,,
2026-02-13,561380,国泰恒生A股电网设备ETF,0.50%,0.10%,1.986,1.7353,≥ 60日均线,,0.1711,0.1521,0.0381,
2026-02-13,512570,易方达中证全指证券公司ETF,0.50%,0.10%,1.179,1.2083,< 60日均线,,0.0006,0.0091,-0.0171,
2026-02-13,516550,嘉实中证大农业ETF,,,0.78,0.7693,≥ 60日均线,,0.0229,0.023,-0.0001,红转绿
2026-02-13,516310,易方达中证银行ETF,0.15%,0.05%,1.286,1.3345,< 60日均线,,-0.0132,-0.003,-0.0203,
2026-02-13,159971,富国创业板ETF,0.15%,0.05%,1.144,1.2587,< 60日均线,,-0.1865,-0.1301,-0.1129,
2026-02-13,159929,汇添富中证医药卫生ETF,0.50%,0.10%,1.352,1.3767,< 60日均线,,-0.0106,-0.0022,-0.0168,
2026-02-13,560280,广发中证工程机械主题ETF,0.50%,0.10%,1.83,1.6435,≥ 60日均线,,0.0909,0.0746,0.0325,
2026-02-13,159732,华夏国证消费电子主题ETF,0.50%,0.10%,1.157,1.1212,≥ 60日均线,,0.0536,0.0571,-0.007,
2026-02-13,159825,富国中证农业主题ETF,0.50%,0.10%,0.83,0.8325,< 60日均线,下穿60日均线,0.0213,0.0237,-0.005,
2026-02-13,159357,博时中证A500ETF,0.15%,0.05%,1.294,1.2582,≥ 60日均线,,0.0465,0.0468,-0.0005,红转绿
2026-02-13,159994,银华中证5G通信主题ETF,0.50%,0.10%,0.948,1.7536,< 60日均线,,0.0774,0.1502,-0.1456,
2026-02-13,588760,广发上证科创板人工智能ETF,0.50%,0.10%,0.879,0.7827,≥ 60日均线,,0.0395,0.0283,0.0225,
2026-02-13,517300,国寿安保中证沪港深300ETF,0.50%,0.10%,0.945,0.9456,< 60日均线,下穿60日均线,0.0203,0.0251,-0.0094,
2026-02-13,159857,天弘中证光伏产业ETF,0.50%,0.10%,0.93,0.8611,≥ 60日均线,,0.0597,0.0551,0.0092,
2026-02-13,561160,富国中证电池主题ETF,0.50%,0.10%,0.837,0.8296,≥ 60日均线,,0.0494,0.0622,-0.0256,
2026-02-13,513070,易方达中证港股通消费主题ETF,0.15%,0.05%,1.41,1.3516,≥ 60日均线,,0.0058,0.0038,0.004,绿转红
2026-02-13,512040,富国中证价值ETF,0.60%,0.10%,1.236,1.1778,≥ 60日均线,,0.0497,0.0447,0.01,
2026-02-13,563000,易方达MSCI中国A50互联互通ETF,0.15%,0.05%,1.049,1.064,< 60日均线,下穿60日均线,0.0309,0.0397,-0.0175,
2026-02-13,515660,国联安沪深300ETF,0.30%,0.05%,5.802,5.7433,≥ 60日均线,,0.1488,0.1723,-0.0469,
2026-02-13,510510,广发中证500ETF,0.50%,0.10%,2.653,2.4496,≥ 60日均线,,0.1498,0.1289,0.0419,
2026-02-13,159828,国泰中证医疗ETF,0.50%,0.10%,0.439,0.4408,< 60日均线,下穿60日均线,0.0007,0.0016,-0.0018,
2026-02-13,562060,华宝标普中国A股红利机会ETF,0.50%,0.10%,0.659,0.6285,≥ 60日均线,,-0.0449,-0.0685,0.0473,
2026-02-13,159745,国泰中证全指建筑材料ETF,0.50%,0.10%,0.717,0.6779,≥ 60日均线,,0.0243,0.0185,0.0116,
2026-02-13,589130,易方达上证科创板芯片ETF,0.50%,0.10%,,,,,,,,
2026-02-13,510760,国泰上证综合交易ETF,0.15%,0.05%,1.328,1.2968,≥ 60日均线,,0.0396,0.0397,-0.0003,红转绿
2026-02-13,159595,大成中证A50ETF,0.15%,0.05%,1.337,1.338,< 60日均线,下穿60日均线,0.026,0.0323,-0.0126,
2026-02-13,516100,华夏中证金融科技主题ETF,0.15%,0.05%,1.382,1.3882,< 60日均线,下穿60日均线,0.0104,0.0163,-0.0117,
2026-02-13,510720,国泰上证国有企业红利ETF,0.50%,0.10%,0.985,0.9738,≥ 60日均线,,-0.0007,-0.0006,-0.0001,
2026-02-13,563390,华泰柏瑞中证全指自由现金流ETF,0.50%,0.10%,1.344,1.2905,≥ 60日均线,,0.0579,0.0537,0.0085,
2026-02-13,159820,天弘中证500ETF,0.50%,0.10%,1.413,1.3079,≥ 60日均线,,0.0806,0.0694,0.0223,
2026-02-13,560770,招商中证机器人ETF,0.50%,0.10%,1.07,1.0016,≥ 60日均线,,,,,
2026-02-13,159981,建信能源化工期货ETF,0.50%,0.10%,1.269,1.2545,≥ 60日均线,,-0.0046,-0.0146,0.0201,
2026-02-13,159382,南方创业板人工智能ETF,0.50%,0.10%,2.409,2.1632,≥ 60日均线,,0.2294,0.2128,0.0332,
2026-02-13,561980,招商中证半导体产业ETF,0.50%,0.10%,2.317,2.151,≥ 60日均线,,0.1963,0.1848,0.0231,
2026-02-13,516010,国泰中证动漫游戏ETF,0.50%,0.10%,1.612,1.4925,≥ 60日均线,,0.0654,0.0573,0.0162,
2026-02-13,159649,华安中债1-5年国开债ETF,0.15%,0.05%,109.035,108.6705,≥ 60日均线,,0.2337,0.2115,0.0443,
2026-02-13,159925,南方沪深300ETF,0.15%,0.05%,4.704,4.6666,≥ 60日均线,,0.0985,0.1165,-0.0359,
2026-02-13,159673,鹏华沪深300ETF,0.15%,0.05%,1.276,1.2691,≥ 60日均线,,0.0327,0.0379,-0.0105,
2026-02-13,515030,华夏中证新能源汽车ETF,0.50%,0.10%,1.878,1.8462,≥ 60日均线,,0.0964,0.1142,-0.0355,
2026-02-13,515000,华宝中证科技龙头ETF,0.50%,0.10%,1.034,1.0101,≥ 60日均线,,-0.0509,-0.0697,0.0377,
2026-02-13,159847,易方达中证医疗ETF,0.15%,0.05%,0.416,0.4173,< 60日均线,下穿60日均线,0.0009,0.0018,-0.0017,
2026-02-13,515600,广发央企创新ETF,0.15%,0.05%,1.714,1.6431,≥ 60日均线,,0.0481,0.0406,0.0151,
2026-02-13,159157,天弘中证工业有色金属主题ETF,0.50%,0.10%,,,,,,,,
2026-02-13,159129,嘉实中证细分化工产业主题ETF,0.15%,0.05%,1.185,1.0748,≥ 60日均线,,,,,
2026-02-13,159697,鹏华国证石油天然气ETF,0.50%,0.10%,1.341,1.2193,≥ 60日均线,,0.0717,0.0538,0.0359,
2026-02-13,159583,富国中证通信设备主题ETF,0.50%,0.10%,1.333,1.2704,≥ 60日均线,,-0.0622,-0.052,-0.0204,
2026-02-13,516820,平安医药及医疗器械创新ETF,0.50%,0.10%,0.362,0.3678,< 60日均线,,-0.0034,-0.001,-0.0049,
2026-02-13,589800,易方达上证科创板综合ETF,0.15%,0.05%,1.442,1.3522,≥ 60日均线,,0.0802,0.074,0.0123,
2026-02-13,159263,易方达国证价值100ETF,0.50%,0.10%,1.168,1.1162,≥ 60日均线,,,,,
2026-02-13,515010,华夏中证全指证券公司ETF,0.15%,0.05%,1.346,1.3797,< 60日均线,,0.0001,0.0098,-0.0192,
2026-02-13,159875,嘉实中证新能源ETF,0.50%,0.10%,0.72,0.6893,≥ 60日均线,,0.0433,0.0465,-0.0065,
2026-02-13,159267,华安国证航天航空行业ETF,0.50%,0.10%,1.257,1.1473,≥ 60日均线,,,,,
2026-02-13,561550,华泰柏瑞中证500增强策略ETF,0.70%,0.10%,1.401,1.305,≥ 60日均线,,0.0769,0.0702,0.0136,
2026-02-13,159905,工银深证红利ETF,0.50%,0.10%,1.882,1.838,≥ 60日均线,,0.0399,0.0353,0.0092,
2026-02-13,159362,工银中证A500ETF,0.15%,0.05%,1.308,1.2711,≥ 60日均线,,0.0502,0.0504,-0.0004,红转绿
2026-02-13,560260,广发中证医疗ETF,0.50%,0.05%,0.89,0.8901,< 60日均线,下穿60日均线,0.001,0.0028,-0.0035,
2026-02-13,159633,易方达中证1000ETF,0.15%,0.05%,3.451,3.2617,≥ 60日均线,,0.1587,0.1428,0.0318,
2026-02-13,159869,华夏中证动漫游戏ETF,0.50%,0.10%,1.623,1.5029,≥ 60日均线,,0.0659,0.0579,0.0161,
2026-02-13,517160,南方中证长江保护主题ETF,0.15%,0.05%,0.966,0.9287,≥ 60日均线,,0.0351,0.0352,-0.0004,红转绿
2026-02-13,159601,华夏MSCI中国A50互联互通ETF,0.50%,0.10%,1.046,1.0593,< 60日均线,,0.0311,0.0396,-0.017,
2026-02-13,560780,广发中证半导体材料设备主题ETF,0.50%,0.10%,2.017,1.824,≥ 60日均线,,0.1808,0.1583,0.045,
2026-02-13,515680,嘉实中证央企创新驱动ETF,0.15%,0.05%,1.72,1.6512,≥ 60日均线,,0.0486,0.0411,0.015,
2026-02-13,588400,嘉实中证科创创业50ETF,0.50%,0.10%,0.94,0.934,≥ 60日均线,,0.0568,0.0664,-0.0192,
2026-02-13,517400,国泰中证沪深港黄金产业股票ETF,0.50%,0.10%,1.957,1.7667,≥ 60日均线,,0.1798,0.1476,0.0645,
2026-02-13,588710,科半导体,0.50%,0.10%,1.841,1.6611,≥ 60日均线,,0.1642,0.1442,0.04,
2026-02-13,159147,南方中证电池主题ETF,0.15%,0.05%,,,,,,,,
2026-02-13,512630,广发中证卫星产业ETF,0.50%,0.10%,1.539,1.3889,≥ 60日均线,,,,,
2026-02-13,159731,华夏中证石化产业ETF,0.50%,0.10%,1.015,0.9226,≥ 60日均线,,0.0712,0.0572,0.028,
2026-02-13,159840,工银瑞信国证新能源车电池ETF,0.45%,0.07%,0.871,0.8513,≥ 60日均线,,0.0467,0.056,-0.0187,
2026-02-13,588300,招商中证科创创业50ETF,0.50%,0.10%,0.959,0.9528,≥ 60日均线,,0.058,0.0677,-0.0194,
2026-02-13,516860,博时金融科技ETF,0.50%,0.10%,1.43,1.4385,< 60日均线,下穿60日均线,0.0087,0.0148,-0.0123,
2026-02-13,159638,嘉实中证高端装备细分50ETF,0.50%,0.10%,1.133,1.0383,≥ 60日均线,,0.0791,0.0626,0.0329,
2026-02-13,588730,易方达上证科创板人工智能ETF,0.50%,0.10%,1.709,1.5213,≥ 60日均线,,0.0968,0.0831,0.0272,
2026-02-13,159209,招商中证全指红利质量ETF,0.15%,0.05%,1.264,1.2097,≥ 60日均线,,0.0484,0.0417,0.0134,
2026-02-13,159360,天弘中证A500ETF,0.15%,0.05%,1.318,1.2809,≥ 60日均线,,0.0492,0.0495,-0.0007,红转绿
2026-02-13,513200,易方达中证港股通医药卫生综合ETF,0.15%,0.05%,1.125,1.1257,< 60日均线,下穿60日均线,0.0042,0.0165,-0.0247,
2026-02-13,159790,华夏中证内地低碳经济主题ETF,0.50%,0.10%,0.798,0.7799,≥ 60日均线,,0.035,0.0405,-0.011,
2026-02-13,588830,鹏华上证科创板新能源ETF,0.50%,0.10%,1.679,1.5495,≥ 60日均线,,0.0976,0.0883,0.0186,
2026-02-13,516570,易方达中证石化产业ETF,0.15%,0.05%,1.111,0.9977,≥ 60日均线,,0.0783,0.0622,0.0323,
2026-02-13,515900,博时央企创新驱动ETF,0.15%,0.05%,1.709,1.6392,≥ 60日均线,,0.0475,0.0399,0.0153,
2026-02-13,551550,华夏中证AAA科技创新公司债ETF,0.15%,0.05%,100.271,99.7756,≥ 60日均线,,,,,
2026-02-13,159957,华夏创业板ETF,0.15%,0.05%,2.149,2.1098,≥ 60日均线,,0.1165,0.131,-0.0291,
2026-02-13,515400,富国中证大数据产业ETF,0.50%,0.10%,1.081,0.9927,≥ 60日均线,,0.0318,0.0229,0.0178,
2026-02-13,159972,鹏华中证5年地债ETF,0.15%,0.05%,117.757,117.2396,≥ 60日均线,,0.3877,0.3479,0.0797,
2026-02-13,588930,银华上证科创板人工智能ETF,0.50%,0.10%,1.811,1.6161,≥ 60日均线,,0.0995,0.0862,0.0267,
2026-02-13,159258,南方中证机器人ETF,0.50%,0.10%,1.212,1.1377,≥ 60日均线,,,,,
2026-02-13,159215,平安中证A500ETF,0.15%,0.05%,1.308,1.2725,≥ 60日均线,,0.0501,0.0511,-0.0021,红转绿
2026-02-13,159667,国泰中证机床ETF,0.50%,0.10%,1.804,1.6069,≥ 60日均线,,0.1207,0.1043,0.0328,
2026-02-13,159758,华夏中证红利质量ETF,0.15%,0.05%,1.107,1.0595,≥ 60日均线,,0.0233,0.0196,0.0073,
2026-02-13,159887,富国中证800银行ETF,0.50%,0.10%,1.266,1.317,< 60日均线,,-0.0142,-0.004,-0.0203,
2026-02-13,530000,天弘上证50ETF,0.50%,0.10%,1.414,1.409,≥ 60日均线,,0.0306,0.0348,-0.0084,
2026-02-13,159158,景顺长城中证全指电力公用事业ETF,0.50%,0.10%,,,,,,,,
2026-02-13,563080,易方达中证A50ETF,0.15%,0.05%,1.342,1.3437,< 60日均线,下穿60日均线,0.0274,0.0336,-0.0123,
2026-02-13,159278,鹏华国证机器人产业ETF,0.50%,0.10%,1.135,1.0856,≥ 60日均线,,,,,
2026-02-13,589000,华夏上证科创板综合ETF,0.15%,0.05%,1.445,1.3548,≥ 60日均线,,0.079,0.0731,0.0118,
2026-02-13,159356,万家中证A500ETF,0.15%,0.05%,1.291,1.2559,≥ 60日均线,,0.0476,0.0479,-0.0006,红转绿
2026-02-13,159837,易方达中证生物科技主题ETF,0.15%,0.05%,0.501,0.5119,< 60日均线,,-0.0024,0.0014,-0.0076,
2026-02-13,159880,鹏华国证有色金属行业ETF,0.50%,0.10%,2.237,2.0238,≥ 60日均线,,0.2237,0.199,0.0493,
2026-02-13,159273,汇添富中证沪港深云计算产业ETF,0.50%,0.10%,1.41,1.3745,≥ 60日均线,,,,,
2026-02-13,515710,华宝中证细分食品饮料主题ETF,0.50%,0.10%,0.583,0.5925,< 60日均线,,-0.0093,-0.0078,-0.0029,
2026-02-13,515370,华夏中证光伏产业ETF,0.40%,0.10%,1.04,0.9646,≥ 60日均线,,,,,
2026-02-13,159259,易方达国证成长100ETF,0.50%,0.10%,1.09,1.0523,≥ 60日均线,,,,,
2026-02-13,159526,嘉实中证机器人ETF,0.50%,0.10%,1.582,1.4865,≥ 60日均线,,0.0515,0.0444,0.0143,
2026-02-13,159647,鹏华中证中药ETF,0.50%,0.10%,0.977,0.99,< 60日均线,,-0.0063,-0.0039,-0.0048,
2026-02-13,510380,国寿安保沪深300ETF,0.50%,0.10%,1.383,1.3704,≥ 60日均线,,0.0365,0.042,-0.011,
2026-02-13,517380,天弘恒生沪深港创新药精选50ETF,0.50%,0.10%,0.786,0.7812,≥ 60日均线,,0.0103,0.0173,-0.0142,
2026-02-13,588180,国联安上证科创板50成份ETF,0.30%,0.05%,0.954,0.9102,≥ 60日均线,,0.0473,0.0482,-0.0017,
2026-02-13,159358,大成中证A500ETF,0.15%,0.05%,1.315,1.2811,≥ 60日均线,,0.0478,0.0487,-0.0017,红转绿
2026-02-13,560570,国联安中证A500红利低波ETF,0.35%,0.05%,1.01,1.008,≥ 60日均线,,,,,
2026-02-13,159310,天弘中证芯片产业ETF,0.50%,0.05%,2.316,2.1608,≥ 60日均线,,0.1481,0.1409,0.0143,
2026-02-13,159599,西藏东财中证芯片产业ETF,0.50%,0.05%,2.303,2.1492,≥ 60日均线,,0.1461,0.1388,0.0146,
2026-02-13,159713,富国中证稀土产业ETF,0.50%,0.10%,1.492,1.3548,≥ 60日均线,,0.104,0.0992,0.0098,
2026-02-13,588230,华泰柏瑞上证科创板200ETF,0.15%,0.05%,1.77,1.5987,≥ 60日均线,,0.1253,0.1064,0.0379,
2026-02-13,511060,海富通上证5年期地方政府债ETF,0.15%,0.05%,106.906,106.6259,≥ 60日均线,,0.0332,-0.0175,0.1013,
2026-02-13,517330,易方达中证长江保护主题ETF,0.15%,0.05%,0.977,0.9361,≥ 60日均线,,0.0354,0.036,-0.0012,
2026-02-13,516880,银华中证光伏产业ETF,0.50%,0.10%,0.921,0.8551,≥ 60日均线,,0.0579,0.0538,0.0081,
2026-02-13,159997,天弘中证电子ETF,0.50%,0.10%,1.712,1.6563,≥ 60日均线,,0.0903,0.0975,-0.0145,
2026-02-13,512580,广发中证环保ETF,0.50%,0.10%,1.335,1.2985,≥ 60日均线,,0.0597,0.0669,-0.0144,
2026-02-13,516670,招商中证畜牧养殖ETF,0.20%,0.10%,0.69,0.7049,< 60日均线,,0.0026,0.0065,-0.0078,
2026-02-13,159222,易方达国证自由现金流ETF,0.15%,0.05%,1.389,1.3126,≥ 60日均线,,0.0627,0.0559,0.0135,
2026-02-13,563530,易方达中证卫星产业ETF,0.50%,0.10%,1.53,1.3805,≥ 60日均线,,,,,
2026-02-13,589190,华宝上证科创板芯片ETF,0.30%,0.08%,,,,,,,,
2026-02-13,159908,博时创业板ETF,0.15%,0.05%,3.043,2.99,≥ 60日均线,,0.1638,0.1842,-0.0408,
2026-02-13,159592,银华中证A50ETF,0.15%,0.05%,1.316,1.3176,< 60日均线,下穿60日均线,0.0258,0.032,-0.0124,
2026-02-13,562930,易方达中证软件服务ETF,0.50%,0.10%,0.954,0.9271,≥ 60日均线,,0.0216,0.0189,0.0053,
2026-02-13,510590,平安中证500ETF,0.50%,0.10%,8.813,8.1657,≥ 60日均线,,0.5138,0.4418,0.144,
2026-02-13,516350,易方达中证芯片产业ETF,0.15%,0.05%,1.34,1.2497,≥ 60日均线,,0.0869,0.0826,0.0087,
2026-02-13,159381,华夏创业板人工智能ETF,0.15%,0.05%,2.126,1.9094,≥ 60日均线,,0.2033,0.1881,0.0304,
2026-02-13,159865,国泰中证畜牧养殖ETF,0.50%,0.10%,0.617,0.6333,< 60日均线,,0.0003,0.004,-0.0074,
2026-02-13,588350,鹏扬中证科创创业50ETF,0.50%,0.10%,1.44,1.4334,≥ 60日均线,,0.087,0.1021,-0.0301,
2026-02-13,159996,国泰中证全指家电ETF,0.50%,0.10%,1.581,1.5544,≥ 60日均线,,0.0409,0.0412,-0.0006,红转绿
2026-02-13,159751,鹏华中证港股通科技ETF,0.45%,0.10%,1.014,1.0587,< 60日均线,,-0.0149,-0.0023,-0.0252,
2026-02-13,159565,易方达中证汽车零部件主题ETF,0.50%,0.10%,1.655,1.5985,≥ 60日均线,,0.0758,0.0765,-0.0015,红转绿
2026-02-13,588890,南方上证科创板芯片ETF,0.50%,0.10%,3.012,2.7677,≥ 60日均线,,0.2168,0.2076,0.0184,
2026-02-13,563980,鑫元中证800红利低波动ETF,0.50%,0.10%,0.975,0.9706,≥ 60日均线,,,,,
2026-02-13,563790,鹏华中证卫星产业ETF,0.50%,0.10%,,,,,,,,
2026-02-13,159930,汇添富中证能源ETF,0.50%,0.10%,1.612,1.4956,≥ 60日均线,,0.059,0.0457,0.0264,
2026-02-13,159327,万家中证半导体材料设备主题ETF,0.50%,0.10%,2.188,1.97,≥ 60日均线,,0.1963,0.171,0.0506,
2026-02-13,588120,国泰上证科创板100ETF,0.15%,0.05%,1.57,1.4371,≥ 60日均线,,0.1027,0.0917,0.022,
2026-02-13,159221,嘉实国证自由现金流ETF,0.15%,0.05%,1.302,1.242,≥ 60日均线,,0.0503,0.0447,0.0112,
2026-02-13,159547,华夏中证红利低波动ETF,0.15%,0.05%,1.203,1.209,< 60日均线,下穿60日均线,-0.002,0.0011,-0.006,
2026-02-13,159680,招商中证1000增强策略ETF,0.50%,0.10%,1.726,1.5769,≥ 60日均线,,0.0853,0.0717,0.0272,
2026-02-13,562880,嘉实中证电池主题ETF,0.50%,0.10%,0.854,0.8458,≥ 60日均线,,0.05,0.063,-0.0259,
2026-02-13,588900,南方上证科创板100ETF,0.15%,0.05%,1.576,1.442,≥ 60日均线,,0.1033,0.0924,0.0218,
2026-02-13,588020,易方达上证科创板成长ETF,0.50%,0.10%,2.093,2.0029,≥ 60日均线,,0.1508,0.1568,-0.0119,
2026-02-13,588330,华宝双创龙头ETF,0.50%,0.10%,0.945,0.9374,≥ 60日均线,,0.0567,0.0663,-0.0192,
2026-02-13,563760,中银中证全指自由现金流ETF,0.15%,0.05%,1.287,1.2351,≥ 60日均线,,0.0528,0.0478,0.0101,
2026-02-13,516090,易方达中证新能源ETF,0.15%,0.05%,0.595,0.5704,≥ 60日均线,,0.0365,0.0393,-0.0055,
2026-02-13,516520,华泰柏瑞中证智能汽车主题ETF,0.50%,0.10%,1.334,1.2901,≥ 60日均线,,0.0418,0.0422,-0.0008,红转绿
2026-02-13,560170,南方中证国新央企科技引领ETF,0.50%,0.10%,1.144,1.0571,≥ 60日均线,,0.0515,0.0417,0.0195,
2026-02-13,517900,招商中证银行AH价格优选ETF,0.50%,0.10%,1.456,1.4844,< 60日均线,,-0.012,-0.0045,-0.0151,
2026-02-13,159692,证券ETF东财,0.50%,0.05%,1.294,1.3269,< 60日均线,,0.0022,0.0114,-0.0184,
2026-02-13,159805,鹏华中证传媒ETF,0.50%,0.10%,1.691,1.5132,≥ 60日均线,,0.0989,0.0749,0.0481,
2026-02-13,512700,南方中证银行ETF,0.50%,0.10%,1.524,1.5928,< 60日均线,,-0.0316,-0.0168,-0.0295,
2026-02-13,588460,鹏华上证科创板50成份增强策略ETF,1.00%,0.10%,1.762,1.665,≥ 60日均线,,0.0927,0.0943,-0.0033,
2026-02-13,159300,富国沪深300ETF,0.15%,0.05%,4.946,4.9019,≥ 60日均线,,0.1394,0.1595,-0.0402,
2026-02-13,159260,博时证券公司ETF,0.50%,0.10%,0.924,0.9481,< 60日均线,,,,,
2026-02-13,512720,国泰中证计算机ETF,0.50%,0.10%,1.33,1.2512,≥ 60日均线,,0.039,0.033,0.012,
2026-02-13,159735,银华中证港股通消费主题ETF,0.50%,0.10%,0.856,0.8198,≥ 60日均线,,0.0013,0.0001,0.0024,绿转红
2026-02-13,159806,国泰中证新能源汽车ETF,0.50%,0.10%,0.82,0.8047,≥ 60日均线,,0.0424,0.05,-0.0151,
2026-02-13,515150,富国中证国企一带一路ETF,0.15%,0.05%,1.636,1.5347,≥ 60日均线,,0.071,0.0587,0.0244,
